uID,variable,factor,.id,source,zav.dv.3,sex,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,zav.include.strict,zav.condition,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
1214,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,3,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Zaval|Risen|Zhong|Ross.Slate2|Knobe|Norenzayan|Schwarz|Geissner|Gray|Hsee|Tversky.Gati|Tversky|Savani|Shafir,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
1246,2,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,2,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Norenzayan|Zhong|Tversky.Gati|Ross.Slate2|Gray|Hsee|Risen|Knobe|Tversky|Shafir|Zaval|Schwarz|Hauser|Savani,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,12,Global,NON-WEIRD,TRUE
1249,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,3,2,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Zaval|Hsee|Risen|Geissner|Gray|Tversky.Gati|Knobe|Schwarz|Tversky|Savani|Zhong|Ross.Slate2|Shafir|Norenzayan,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
1266,4,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,4,2,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Savani|Ross.Slate2|Shafir|Hauser|Tversky|Risen|Hsee|Knobe|Zhong|Norenzayan|Zaval|Geissner|Tversky.Gati|Gray|Schwarz,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,11,Global,NON-WEIRD,TRUE
1270,4,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,4,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Hauser|Geissner|Zaval|Schwarz|Tversky.Gati|Hsee|Savani|Risen|Norenzayan|Tversky|Knobe|Gray|Zhong|Ross.Slate2,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,4,Global,NON-WEIRD,TRUE
1276,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,3,2,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky|Savani|Zhong|Gray|Geissner|Zaval|Hsee|Norenzayan|Tversky.Gati|Knobe|Shafir|Risen|Schwarz|Hauser|Ross.Slate2,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE,6,Global,NON-WEIRD,TRUE
1278,4,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,4,2,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Knobe|Risen|Tversky|Schwarz|Tversky.Gati|Savani|Norenzayan|Ross.Slate2|Zhong|Gray|Hsee|Shafir|Hauser|Zaval|Geissner,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood,14,Global,NON-WEIRD,TRUE
1280,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__Amity_r.csv,amity,3,1,amity,amity,amity,India,"Amity University, India",English,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Hauser|Zaval|Schwarz|Shafir|Tversky.Gati|Tversky|Zhong|Knobe|Gray|Geissner|Norenzayan|Hsee|Ross.Slate2|Savani,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,3,Global,NON-WEIRD,TRUE
1353,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,1,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Norenzayan|Tversky.Gati|Hauser|Zhong|Ross.Slate2|Gray|Tversky|Schwarz|Risen|Savani|Knobe|Geissner|Shafir|Hsee,ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing,1,Global,NON-WEIRD,TRUE
1364,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Savani|Hsee|Zhong|Geissner|Tversky|Knobe|Risen|Norenzayan|Schwarz|Gray|Zaval|Hauser|Tversky.Gati|Ross.Slate2,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,12,Global,NON-WEIRD,TRUE
1377,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,1,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky|Hsee|Tversky.Gati|Ross.Slate2|Gray|Savani|Knobe|Zhong|Hauser|Schwarz|Norenzayan|Risen|Shafir|Geissner|Zaval,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,15,Global,NON-WEIRD,TRUE
1381,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Hauser|Zaval|Savani|Geissner|Hsee|Schwarz|Risen|Tversky.Gati|Tversky|Zhong|Ross.Slate2|Shafir|Knobe|Norenzayan,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,3,Global,NON-WEIRD,TRUE
1388,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Zhong|Tversky.Gati|Schwarz|Tversky|Zaval|Savani|Shafir|Geissner|Hsee|Gray|Norenzayan|Ross.Slate2|Knobe|Hauser,ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,6,Global,NON-WEIRD,TRUE
1426,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,1,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Norenzayan|Zaval|Tversky|Geissner|Zhong|Savani|Tversky.Gati|Knobe|Risen|Shafir|Ross.Slate2|Hsee|Hauser|Schwarz|Gray,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,2,Global,NON-WEIRD,TRUE
1452,3,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,3,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky.Gati|Geissner|Zaval|Risen|Schwarz|Norenzayan|Savani|Ross.Slate2|Gray|Tversky|Hsee|Zhong|Knobe|Shafir|Hauser,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,3,Global,NON-WEIRD,TRUE
1471,4,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,4,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Schwarz|Geissner|Tversky|Zaval|Gray|Knobe|Tversky.Gati|Zhong|Hsee|Savani|Shafir|Ross.Slate2|Risen|Norenzayan,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection,5,Global,NON-WEIRD,TRUE
1483,4,Heat,ML2_Slate2_IndiaEng_Inlab_DEPLOY__isb_r.csv,isb,4,2,isb,isb,isb,India,"Indian School of Business, India",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Knobe|Tversky.Gati|Hsee|Gray|Geissner|Zhong|Zaval|Schwarz|Norenzayan|Risen|Hauser|Tversky|Savani|Ross.Slate2,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood,8,Global,NON-WEIRD,TRUE
1507,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1540,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1542,1,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,1,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1548,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1575,4,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1585,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1591,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1595,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1608,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1614,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1624,4,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Ross.Slate2|Zhong|Tversky|Geissner|Tversky.Gati|Knobe|Shafir|Zaval|Hsee|Hauser|Gray|Risen|Savani|Norenzayan|Schwarz,"",8,Global,NON-WEIRD,TRUE
1632,4,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Schwarz|Tversky.Gati|Tversky|Hsee|Zaval|Norenzayan|Hauser|Geissner|Savani|Knobe|Ross.Slate2|Zhong|Gray|Risen,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,6,Global,NON-WEIRD,TRUE
1657,3,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,3,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Hauser|Schwarz|Savani|Tversky|Zaval|Shafir|Gray|Hsee|Tversky.Gati|Zhong|Norenzayan|Ross.Slate2|Risen|Knobe,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE,6,Global,NON-WEIRD,TRUE
1698,2,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,2,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Gray|Zaval|Ross.Slate2|Risen|Knobe|Savani|Hauser|Shafir|Geissner|Tversky.Gati|Norenzayan|Schwarz|Tversky|Hsee|Zhong,ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
1721,1,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,1,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Tversky|Knobe|Hsee|Geissner|Zaval|Zhong|Schwarz|Hauser|Shafir|Savani|Norenzayan|Ross.Slate2|Risen|Tversky.Gati|Gray,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection,5,Global,NON-WEIRD,TRUE
1736,4,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Shafir|Tversky.Gati|Ross.Slate2|Zaval|Tversky|Risen|Knobe|Zhong|Hauser|Gray|Hsee|Schwarz|Geissner|Savani|Norenzayan,ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,4,Global,NON-WEIRD,TRUE
1799,2,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,2,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Shafir|Tversky.Gati|Zhong|Tversky|Hsee|Ross.Slate2|Geissner|Risen|Hauser|Savani|Schwarz|Gray|Knobe|Norenzayan,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,1,Global,NON-WEIRD,TRUE
1817,4,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hsee|Knobe|Schwarz|Tversky|Tversky.Gati|Zhong|Shafir|Gray|Zaval|Norenzayan|Savani|Geissner|Hauser|Risen|Ross.Slate2,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five,9,Global,NON-WEIRD,TRUE
1832,4,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Hauser|Zaval|Ross.Slate2|Tversky.Gati|Geissner|Zhong|Shafir|Savani|Norenzayan|Knobe|Schwarz|Hsee|Gray|Risen|Tversky,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,2,Global,NON-WEIRD,TRUE
1837,4,Heat,ML2_Slate2_IndiaEng_MTurk_r.csv,mturk_india,4,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zaval|Hauser|Tversky.Gati|Zhong|Norenzayan|Savani|Shafir|Gray|Tversky|Knobe|Geissner|Hsee|Risen|Ross.Slate2|Schwarz,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,1,Global,NON-WEIRD,TRUE
1933,3,Heat,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,1,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zhong|Hsee|Savani|Tversky.Gati|Risen|Shafir|Tversky|Schwarz|Norenzayan|Gray|Geissner|Knobe|Ross.Slate2|Hauser|Zaval,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five,15,Global,NON-WEIRD,TRUE
1934,3,Heat,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,1,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Zhong|Hauser|Tversky|Risen|Shafir|Geissner|Ross.Slate2|Norenzayan|Savani|Schwarz|Zaval|Gray|Tversky.Gati|Knobe|Hsee,ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,11,Global,NON-WEIRD,TRUE
1952,2,Heat,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,2,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Geissner|Knobe|Hsee|Zaval|Shafir|Gray|Tversky.Gati|Hauser|Tversky|Savani|Risen|Norenzayan|Ross.Slate2|Zhong|Schwarz,ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,4,Global,NON-WEIRD,TRUE
1960,3,Heat,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,1,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Schwarz|Risen|Geissner|Shafir|Ross.Slate2|Norenzayan|Gray|Hsee|Knobe|Savani|Hauser|Tversky.Gati|Tversky|Zhong|Zaval,ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE,15,Global,NON-WEIRD,TRUE
1962,3,Heat,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,1,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Risen|Schwarz|Geissner|Hauser|Tversky|Norenzayan|Ross.Slate2|Knobe|Gray|Zaval|Savani|Zhong|Tversky.Gati|Shafir|Hsee,ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection,10,Global,NON-WEIRD,TRUE
1967,3,Heat,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,3,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Norenzayan|Zaval|Geissner|Knobe|Zhong|Tversky|Risen|Savani|Tversky.Gati|Ross.Slate2|Schwarz|Hauser|Shafir|Hsee|Gray,ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE,2,Global,NON-WEIRD,TRUE
1981,4,Heat,ML2_Slate2_MalaysiaEng_Inlab_r.csv,help,4,2,help,help,help,Malaysia,"HELP University, Malaysia",English,0,,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2,Norenzayan|Gray|Savani|Geissner|Ross.Slate2|Tversky.Gati|Zhong|Tversky|Schwarz|Zaval|Hsee|Risen|Hauser|Shafir|Knobe,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,10,Global,NON-WEIRD,TRUE
