.id,source,haus1.1,haus1.1t_1,haus1.2,haus2.1,haus2.1t_1,haus2.2,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,uID,study.order,analysis.type,subset,case.include
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,2,29.639,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Anderson|Hauser|Graham|Rottenstrich|Kay|Inbar|Huang|Bauer|Alter|Ross.Slate1|Critcher|VanLange,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood,2607,3,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,19.671,2,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Hauser|Miyamoto|Inbar|Anderson|Rottenstrich|Alter|Ross.Slate1|Huang|Kay|Bauer|VanLange|Critcher,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection,2608,2,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,75.812,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Critcher|Bauer|Inbar|Ross.Slate1|VanLange|Alter|Rottenstrich|Miyamoto|Huang|Anderson|Kay|Graham,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,2609,1,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,1,1.523,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|Alter|Miyamoto|Hauser|Huang|VanLange|Ross.Slate1|Critcher|Kay|Bauer|Inbar|Rottenstrich,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,2610,5,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,2,38.996,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Anderson|VanLange|Bauer|Rottenstrich|Miyamoto|Graham|Inbar|Ross.Slate1|Alter|Kay|Critcher|Huang,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,2611,1,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,1,12.909,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Critcher|Alter|Miyamoto|Anderson|Kay|Huang|Inbar|VanLange|Hauser|Ross.Slate1|Bauer|Rottenstrich,ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,2612,10,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,5.464,2,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Bauer|VanLange|Ross.Slate1|Huang|Rottenstrich|Graham|Hauser|Anderson|Inbar|Critcher|Kay|Miyamoto,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),2613,8,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,1,9.022,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Rottenstrich|Inbar|Graham|Hauser|Huang|Bauer|Critcher|Miyamoto|Ross.Slate1|VanLange|Anderson|Kay,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),2614,5,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,88.834,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Anderson|Bauer|Huang|Kay|Miyamoto|Critcher|Rottenstrich|Hauser|Inbar|VanLange|Ross.Slate1|Graham,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),2615,9,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,2,13.422,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Ross.Slate1|Huang|Miyamoto|VanLange|Hauser|Anderson|Critcher|Kay|Graham|Alter|Inbar|Rottenstrich,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,2616,6,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,44.927,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Anderson|Alter|Bauer|Huang|Graham|VanLange|Kay|Hauser|Ross.Slate1|Inbar|Rottenstrich,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood,2617,10,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,30.012,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Anderson|Huang|Rottenstrich|Bauer|Hauser|Graham|Inbar|VanLange|Alter|Ross.Slate1|Critcher|Miyamoto,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five,2618,6,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,54.657,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Miyamoto|Graham|Inbar|VanLange|Anderson|Kay|Hauser|Critcher|Alter|Rottenstrich|Bauer|Huang,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,2619,8,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,48.317,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Huang|Hauser|Rottenstrich|Graham|VanLange|Inbar|Alter|Anderson|Critcher|Bauer|Ross.Slate1|Kay,ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),2620,3,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,4.559,2,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Miyamoto|Critcher|Anderson|Rottenstrich|Bauer|Hauser|Graham|Inbar|Huang|Ross.Slate1|VanLange|Kay,ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE,2621,7,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,1,30.551,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Graham|Bauer|Huang|Kay|Critcher|Miyamoto|Ross.Slate1|Inbar|Hauser|Rottenstrich|Anderson,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,2622,11,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,91.329,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Miyamoto|Inbar|Hauser|Bauer|Anderson|Huang|VanLange|Alter|Graham|Rottenstrich|Ross.Slate1|Critcher,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five,2623,4,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,97.279,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Rottenstrich|Critcher|VanLange|Kay|Anderson|Miyamoto|Hauser|Bauer|Graham|Ross.Slate1|Inbar|Alter,ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),2624,8,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,45.418,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Inbar|Anderson|Ross.Slate1|Rottenstrich|Critcher|Alter|Graham|Bauer|Miyamoto|Kay|Huang,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five,2625,1,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,56.093,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Inbar|Graham|Ross.Slate1|Anderson|Critcher|Hauser|Huang|Kay|Rottenstrich|Alter|Bauer|Miyamoto,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,2626,7,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,25.693,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Miyamoto|VanLange|Kay|Critcher|Ross.Slate1|Anderson|Rottenstrich|Bauer|Huang|Inbar|Graham|Alter,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood,2627,1,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,1.072,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|VanLange|Miyamoto|Alter|Anderson|Huang|Graham|Rottenstrich|Hauser|Bauer|Ross.Slate1|Critcher|Inbar,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection,2628,9,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,113.952,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Anderson|Hauser|Rottenstrich|Ross.Slate1|Miyamoto|Alter|Huang|Bauer|Critcher|Graham|VanLange|Kay,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,2629,3,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|VanLange|Rottenstrich|Graham|Critcher|Anderson|Inbar|Kay|Ross.Slate1|Miyamoto|Hauser|Alter|Huang,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,2630,11,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,46.727,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Huang|Bauer|Critcher|Kay|Rottenstrich|VanLange|Ross.Slate1|Hauser|Miyamoto|Alter|Graham|Anderson,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,2631,9,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,1,3.841,2,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Critcher|Huang|Anderson|Rottenstrich|Hauser|VanLange|Kay|Bauer|Alter|Inbar|Miyamoto|Graham,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,2632,6,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,287.526,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Inbar|Hauser|Anderson|Rottenstrich|Bauer|Ross.Slate1|Miyamoto|Alter|VanLange|Kay|Graham|Huang,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,2633,3,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,68.06,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Rottenstrich|Bauer|Huang|Alter|Critcher|Miyamoto|Inbar|Ross.Slate1|VanLange|Anderson|Graham|Hauser,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),2634,13,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,1,62.771,2,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Inbar|Graham|Bauer|Alter|Anderson|Hauser|Ross.Slate1|Kay|Huang|Rottenstrich|Miyamoto|VanLange,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,2635,7,Secondary,all,FALSE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,2,31.906,1,,,,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Anderson|Graham|Miyamoto|Alter|Hauser|VanLange|Inbar|Kay|Huang|Ross.Slate1|Bauer|Rottenstrich,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five,2636,6,Secondary,all,TRUE
ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,,2,12.388,1,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Ross.Slate1|Critcher|Inbar|Miyamoto|Bauer|Graham|Rottenstrich|Huang|Hauser|Kay|VanLange|Anderson,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing,2637,10,Secondary,all,TRUE
