study.labels,source.Source,loc,dens,offset,offset_dens,offset_fix,offset_densN,tsize,relSize
"Less is Better (Hsee, 1998)",amity,0.11824,0.0873200675857566,18,18.0873200675858,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",amityon,0.05231,0.0489923541585517,18,18.0489923541586,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",armstrong,0.3968,0.435697926844533,18,18.4356979268445,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",aus2,0.52709,0.240646046371129,18,18.2406460463711,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",badaniaon,0.5026,0.326599103422415,18,18.3265991034224,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",bogota,0.29744,0.293639540421392,18,18.2936395404214,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",brookcuny,0.4783,0.39715170927105,18,18.3971517092711,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",carleton,0.29011,0.276752053405173,18,18.2767520534052,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",cas,0.72572,0.0230325231191865,18,18.0230325231192,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",csunorthonline,0.35435,0.394620158429376,18,18.3946201584294,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",fmkbelgrade,0.14638,0.0937301105679439,18,18.0937301105679,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",georgefox,0.28393,0.262086935474881,18,18.2620869354749,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",hawaiion,0.34465,0.381577615015586,18,18.3815776150156,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",help,0.27634,0.243711283386527,18,18.2437112833865,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",isb,0.086,0.0713100044277785,18,18.0713100044278,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",jmu,0.38375,0.425391875857855,18,18.4253918758579,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",jos,0.34558,0.382892823969841,18,18.3828928239698,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",kenyon,0.46796,0.418805820067257,18,18.4188058200673,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",krakowon,0.40173,0.439078566787175,18,18.4390785667872,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",kwazulu,0.49799,0.341699569581967,18,18.341699569582,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",loyola,0.43145,0.449984674270184,18,18.4499846742702,18.2,3,20,18.5
"Less is Better (Hsee, 1998)",lse,0.46972,0.415510298802919,18,18.4155102988029,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",mcdanielonline,0.30359,0.307253313080064,18,18.3072533130801,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",metu,0.34894,0.387549031011728,18,18.3875490310117,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",moralsense,0.2847,0.263927993445532,18,18.2639279934455,18.2,3,20,18.5
"Less is Better (Hsee, 1998)",mturk,0.48055,0.391739964718809,18,18.3917399647188,18.2,3,20,18.5
"Less is Better (Hsee, 1998)",mturk_india,0.37202,0.414491025098318,18,18.4144910250983,18.2,3,20,18.5
"Less is Better (Hsee, 1998)",munich,0.53855,0.200978014617141,18,18.2009780146171,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",northumbria,0.44677,0.444858243437523,18,18.4448582434375,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",osnabruck,0.32593,0.351520868197259,18,18.3515208681973,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",ouhk,0.44864,0.44351894627118,18,18.4435189462712,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",padua,0.42272,0.449006888448523,18,18.4490068884485,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",psualtoona,0.3713,0.413771539614483,18,18.4137715396145,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",puc,0.15987,0.0947457586627902,18,18.0947457586628,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",queensland2,0.32035,0.341291082148077,18,18.3412910821481,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",ritonline,0.36587,0.408091321163595,18,18.4080913211636,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",rotterdam,0.35571,0.396330285389995,18,18.39633028539,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",salford,0.41441,0.446121986522633,18,18.4461219865226,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",seznam,0.49052,0.36466379791643,18,18.3646637979164,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",seznamon,0.45739,0.434782580601615,18,18.4347825806016,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",simmons,0.55132,0.160265206652857,18,18.1602652066529,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",swps,0.63474,0.03496285669096,18,18.034962856691,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",tamu,0.45132,0.441236705496081,18,18.4412367054961,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",tamucc,0.49931,0.337440606077123,18,18.3374406060771,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",tanzania,0.24564,0.171550198771771,18,18.1715501987718,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",tilburg,0.44512,0.445888608249016,18,18.445888608249,18.2,1,20,18.1666666666667
"Less is Better (Hsee, 1998)",tilburgcaf,0.43552,0.449588406946526,18,18.4495884069465,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",ulatina,0.16752,0.0952699721558179,18,18.0952699721558,18.2,3,20,18.5
"Less is Better (Hsee, 1998)",umich,0.40512,0.441210771236036,18,18.441210771236,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",uned,0.35266,0.392460554486416,18,18.3924605544864,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",unswonline,0.49916,0.337924599947795,18,18.3379245999478,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",vcu,0.42026,0.448327796669993,18,18.44832779667,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",vuw,0.23343,0.147372685407898,18,18.1473726854079,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",westernkentucky,0.37353,0.415987417018811,18,18.4159874170188,18.2,2,20,18.3333333333333
"Less is Better (Hsee, 1998)",yale,0.44647,0.445045582494158,18,18.4450455824942,18.2,3,20,18.5
"Intuitive Reasoning (Norenzayan et al., 2002)",amity,0.02897,0.0340180357464875,19,19.0340180357465,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",amityon,0.37717,0.374598955450511,19,19.3745989554505,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",armstrong,0.25125,0.201057170314605,19,19.2010571703146,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",aus2,0.2694,0.219231587816693,19,19.2192315878167,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",badaniaon,0.37268,0.366831411694223,19,19.3668314116942,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",bogota,0.42101,0.435277050077257,19,19.4352770500773,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",brookcuny,0.37995,0.379319372587674,19,19.3793193725877,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",carleton,0.46858,0.443605366990935,19,19.4436053669909,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",cas,0.09058,0.0561247468192325,19,19.0561247468192,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",csunorthonline,0.20682,0.150445201448743,19,19.1504452014487,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",fmkbelgrade,0.1948,0.13581725191883,19,19.1358172519188,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",georgefox,0.36647,0.355883749633425,19,19.3558837496334,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",hawaiion,0.29119,0.241580351327749,19,19.2415803513278,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",help,0.17983,0.118250597429452,19,19.1182505974295,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",isb,0.26481,0.214691571277945,19,19.2146915712779,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",jmu,0.40955,0.42296926497848,19,19.4229692649785,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",jos,0.11944,0.0684488086055614,19,19.0684488086056,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",kenyon,0.33474,0.300534541172676,19,19.3005345411727,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",krakowon,0.48168,0.430245160332401,19,19.4302451603324,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",kwazulu,0.3002,0.251824740907579,19,19.2518247409076,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",louvain,0.47219,0.440698363908853,19,19.4406983639089,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",loyola,0.51316,0.367644866739774,19,19.3676448667398,19.2,3,21,19.5
"Intuitive Reasoning (Norenzayan et al., 2002)",lse,0.4327,0.444321117494513,19,19.4443211174945,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",mcdanielonline,0.44473,0.449368670721495,19,19.4493686707215,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",metu,0.50801,0.380558738725965,19,19.380558738726,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",moralsense,0.46353,0.446742889831281,19,19.4467428898313,19.2,3,21,19.5
"Intuitive Reasoning (Norenzayan et al., 2002)",mturk,0.31945,0.276995046161978,19,19.276995046162,19.2,3,21,19.5
"Intuitive Reasoning (Norenzayan et al., 2002)",mturk_india,0.22484,0.172072454709473,19,19.1720724547095,19.2,3,21,19.5
"Intuitive Reasoning (Norenzayan et al., 2002)",munich,0.52947,0.321878504218565,19,19.3218785042186,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",northumbria,0.43066,0.443036705636164,19,19.4430367056362,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",osnabruck,0.37697,0.374255659127946,19,19.3742556591279,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",ouhk,-0.13761,0.018821218453992,19,19.018821218454,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",pascal,0.40052,0.411248505646794,19,19.4112485056468,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",psualtoona,0.46301,0.44699110105911,19,19.4469911010591,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",puc,0.58185,0.167889969276186,19,19.1678899692762,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",queensland2,0.4714,0.441364449555566,19,19.4413644495556,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",ritonline,0.48882,0.419748002458912,19,19.4197480024589,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",rotterdam,0.50501,0.387645038177519,19,19.3876450381775,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",salford,0.52827,0.325440118609366,19,19.3254401186094,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",seznam,0.36396,0.351416764376581,19,19.3514167643766,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",seznamon,0.33899,0.307583691213628,19,19.3075836912136,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",simmons,0.54014,0.289421436522504,19,19.2894214365225,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",swps,0.46792,0.444104047355516,19,19.4441040473555,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",tamu,0.60334,0.11895768556781,19,19.1189576855678,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",tamucc,0.5197,0.350080817862518,19,19.3500808178625,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",tilburg,0.45122,0.449987919557696,19,19.4499879195577,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",tilburgcaf,0.24526,0.194813514962711,19,19.1948135149627,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",ulatina,0.52384,0.33837349241896,19,19.338373492419,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",umich,0.27684,0.22663482360755,19,19.2266348236076,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",uned,0.61528,0.0965914431782296,19,19.0965914431782,19.2,1,21,19.1666666666667
"Intuitive Reasoning (Norenzayan et al., 2002)",unswonline,0.408,0.421077507454386,19,19.4210775074544,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",vcu,0.34652,0.320473029723914,19,19.3204730297239,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",vuw,0.43246,0.444178688794285,19,19.4441786887943,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",westernkentucky,0.40668,0.419430326198838,19,19.4194303261988,19.2,2,21,19.3333333333333
"Intuitive Reasoning (Norenzayan et al., 2002)",yale,0.40363,0.415453489418997,19,19.415453489419,19.2,3,21,19.5
"False Consensus 2 (Ross et al., 1977)",amity,0.39493,0.440933365929197,20,20.4409333659292,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",amityon,0.71875,0.020181734527716,20,20.0201817345277,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",armstrong,0.38177,0.449871737621845,20,20.4498717376218,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",aus2,0.40177,0.432211481574252,20,20.4322114815743,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",bogota,0.56604,0.146714501951636,20,20.1467145019516,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",brookcuny,0.4152,0.412040408091886,20,20.4120404080919,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",carleton,0.37426,0.448238341717247,20,20.4482383417172,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",csunorthonline,0.53305,0.224255981229227,20,20.2242559812292,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",fmkbelgrade,0.22019,0.10812204318217,20,20.1081220431822,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",georgefox,0.34455,0.382503437223537,20,20.3825034372235,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",hawaiion,0.47434,0.339716895606986,20,20.339716895607,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",help,0.36948,0.444116498743929,20,20.4441164987439,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",isb,0.32601,0.304700842430815,20,20.3047008424308,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",jmu,0.44297,0.376703919586324,20,20.3767039195863,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",jos,0.27351,0.135874022730178,20,20.1358740227302,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",kenyon,0.44457,0.375056628829195,20,20.3750566288292,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",krakowon,0.36283,0.434153172481242,20,20.4341531724812,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",kwazulu,0.47545,0.338001564414612,20,20.3380015644146,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",louvain,0.1679,0.0480351857968708,20,20.0480351857969,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",loyola,0.43657,0.383564579328689,20,20.3835645793287,20.2,3,22,20.5
"False Consensus 2 (Ross et al., 1977)",lse,0.35285,0.41005305649682,20,20.4100530564968,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",mcdanielonline,0.38192,0.449844100586047,20,20.449844100586,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",metu,0.40093,0.433381079642201,20,20.4333810796422,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",moralsense,0.33445,0.342002893874684,20,20.3420028938747,20.2,3,22,20.5
"False Consensus 2 (Ross et al., 1977)",mturk,0.40193,0.431985336804072,20,20.4319853368041,20.2,3,22,20.5
"False Consensus 2 (Ross et al., 1977)",mturk_india,0.50005,0.292489473540988,20,20.292489473541,20.2,3,22,20.5
"False Consensus 2 (Ross et al., 1977)",munich,0.53353,0.223240593797891,20,20.2232405937979,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",northumbria,0.39687,0.438660394620888,20,20.4386603946209,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",osnabruck,0.45834,0.360675710251087,20,20.3606757102511,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",ouhk,0.35791,0.42359291827075,20,20.4235929182708,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",padua,0.38093,0.449945840008398,20,20.4499458400084,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",pascal,0.32663,0.307490260208912,20,20.3074902602089,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",psualtoona,0.46053,0.358182759750859,20,20.3581827597509,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",puc,0.50698,0.278252564859498,20,20.2782525648595,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",queensland2,0.48094,0.328993442706204,20,20.3289934427062,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",radboud,0.54307,0.202511589607728,20,20.2025115896077,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",ritonline,0.47328,0.341320653777056,20,20.3413206537771,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",rotterdam,0.53962,0.210143426373091,20,20.2101434263731,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",salford,0.48014,0.330353076388115,20,20.3303530763881,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",seznam,0.33329,0.336985551696125,20,20.3369855516961,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",seznamon,0.3707,0.445400149931983,20,20.445400149932,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",simmons,0.37585,0.44905045596753,20,20.4490504559675,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",swps,0.21234,0.100939306595995,20,20.100939306596,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",tamu,0.46088,0.357777444917423,20,20.3577774449174,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",tamucc,0.38282,0.449678278371264,20,20.4496782783713,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",tanzania,0.23853,0.118487141393196,20,20.1184871413932,20.2,1,22,20.1666666666667
"False Consensus 2 (Ross et al., 1977)",tilburg,0.56606,0.14666251321031,20,20.1466625132103,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",tilburgcaf,0.43788,0.382109289947953,20,20.382109289948,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",ulatina,0.25278,0.122563550161486,20,20.1225635501615,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",umich,0.55765,0.168072815345193,20,20.1680728153452,20.2,2,22,20.3333333333333
"False Consensus 2 (Ross et al., 1977)",uned,0.43393,0.386582482249545,20,20.3865824822495,20.2,2,22,20.3333333333333
